MNET_SHORTNAME,NWSFIREZONE,ELEV_DEM,TIMEZONE,SGID,SHORTNAME,ELEVATION,STID,WIMS_ID,GACC,MNET_LONGNAME,STATUS,LONGITUDE,COUNTY,STATE,CWA,NWSZONE,ID,MNET_ID,NAME,COUNTRY,RESTRICTED,LATITUDE,PERIOD_OF_RECORD.start,PERIOD_OF_RECORD.end,SENSOR_VARIABLES.wind_speed.wind_speed_1.position,SENSOR_VARIABLES.wind_speed.wind_speed_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.wind_speed.wind_speed_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.air_temp.air_temp_1.position,SENSOR_VARIABLES.air_temp.air_temp_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.air_temp.air_temp_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.solar_radiation.solar_radiation_1.position,SENSOR_VARIABLES.solar_radiation.solar_radiation_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.solar_radiation.solar_radiation_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.wind_gust.wind_gust_1.position,SENSOR_VARIABLES.wind_gust.wind_gust_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.wind_gust.wind_gust_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.volt.volt_1.position,SENSOR_VARIABLES.volt.volt_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.volt.volt_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.wind_direction.wind_direction_1.position,SENSOR_VARIABLES.wind_direction.wind_direction_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.wind_direction.wind_direction_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.relative_humidity.relative_humidity_1.position,SENSOR_VARIABLES.relative_humidity.relative_humidity_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.relative_humidity.relative_humidity_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.pressure.pressure_1.position,SENSOR_VARIABLES.pressure.pressure_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.pressure.pressure_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.altimeter.altimeter_1.position,SENSOR_VARIABLES.altimeter.altimeter_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.altimeter.altimeter_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.precip_accum_ten_minute.precip_accum_ten_minute_1.position,SENSOR_VARIABLES.precip_accum_ten_minute.precip_accum_ten_minute_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.precip_accum_ten_minute.precip_accum_ten_minute_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.fuel_temp.fuel_temp_1.position,SENSOR_VARIABLES.fuel_temp.fuel_temp_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.fuel_temp.fuel_temp_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.precip_accum_one_hour.precip_accum_one_hour_1.position,SENSOR_VARIABLES.precip_accum_one_hour.precip_accum_one_hour_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.precip_accum_one_hour.precip_accum_one_hour_1.PERIOD_OF_RECORD.end
SDGE,SGX250,1437,America/Los_Angeles,SC08,SDGE,1441,CLMSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.87093,San Diego,CA,SGX,CA050,28785,139,Creelman,US,False,33.01569,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-08-10T00:00:00Z,2013-03-01T22:20:00Z,6.1,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,,2019-10-08T22:33:00Z,2022-04-28T21:30:00Z,6.1,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-10T00:00:00Z,2013-03-01T22:20:00Z,2,2010-08-10T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX258,4124,America/Los_Angeles,SC11,SDGE,4125,WYNSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.60244,San Diego,CA,SGX,CA058,28786,139,Wynola,US,False,33.10464,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-08-10T00:00:00Z,2013-03-01T22:20:00Z,6.1,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,,2019-10-10T00:33:00Z,2022-04-28T21:30:00Z,6.1,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-10T00:00:00Z,2013-03-01T22:20:00Z,2,2010-08-10T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX250,741.5,America/Los_Angeles,SC08,SDGE,746,PMASD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.00349,San Diego,CA,SGX,CA050,28787,139,Pauma,US,False,33.31236,2010-08-24T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-08-24T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-24T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-08-24T00:00:00Z,2013-03-01T22:20:00Z,6.1,2010-08-24T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2010-08-24T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-24T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-24T00:00:00Z,2013-03-01T22:20:00Z,2,2010-08-24T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX250,938.3,America/Los_Angeles,SC08,SDGE,941,FBKSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.16740,San Diego,CA,SGX,CA050,28788,139,Fallbrook,US,False,33.35467,2010-01-26T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-01-26T00:00:00Z,2022-04-28T21:30:00Z,2,2010-01-26T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-01-26T00:00:00Z,2013-03-01T22:20:00Z,6.1,2010-01-26T00:00:00Z,2022-04-28T21:30:00Z,,2019-10-08T22:33:00Z,2022-04-28T21:30:00Z,6.1,2010-01-26T00:00:00Z,2022-04-28T21:30:00Z,2,2010-01-26T00:00:00Z,2022-04-28T21:30:00Z,2,2010-01-26T00:00:00Z,2013-03-01T22:20:00Z,2,2010-01-26T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX250,928.5,America/Los_Angeles,SC08,SDGE,925,RCRSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.95705,San Diego,CA,SGX,CA050,28789,139,Rincon Reservation,US,False,33.25147,2010-01-28T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-01-28T00:00:00Z,2022-04-28T21:30:00Z,2,2010-01-28T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-01-28T00:00:00Z,2013-03-01T22:20:00Z,6.1,2010-01-28T00:00:00Z,2022-04-28T21:30:00Z,,2020-05-05T22:54:00Z,2022-04-28T21:30:00Z,6.1,2010-01-28T00:00:00Z,2022-04-28T21:30:00Z,2,2010-01-28T00:00:00Z,2022-04-28T21:30:00Z,2,2010-01-28T00:00:00Z,2013-03-01T22:20:00Z,2,2010-01-28T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX250,1824.1,America/Los_Angeles,SC08,SDGE,1835,FTVSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.98201,San Diego,CA,SGX,CA050,28790,139,Fruitvale,US,False,33.25614,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-08-10T00:00:00Z,2019-10-10T19:30:00Z,6.1,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,,2019-10-10T19:53:00Z,2022-04-28T21:30:00Z,6.1,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-10T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,
SDGE,SGX250,1502.6,America/Los_Angeles,SC08,SDGE,1514,RAMSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.85802,San Diego,CA,SGX,CA050,28791,139,Ramona,US,False,33.07300,2010-01-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-01-02T00:00:00Z,2022-04-28T21:30:00Z,2,2010-01-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-01-02T00:00:00Z,2013-03-14T19:10:00Z,6.1,2010-01-02T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2010-01-02T00:00:00Z,2022-04-28T21:30:00Z,2,2010-01-02T00:00:00Z,2022-04-28T21:30:00Z,2,2010-01-02T00:00:00Z,2013-03-01T22:20:00Z,2,2010-01-02T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX250,2319.6,America/Los_Angeles,SC08,SDGE,2337,SSOSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.81370,San Diego,CA,SGX,CA050,28792,139,Sunset Oaks,US,False,33.07452,2010-01-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-01-02T00:00:00Z,2022-04-28T21:30:00Z,2,2010-01-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-01-02T00:00:00Z,2013-03-01T22:20:00Z,6.1,2010-01-02T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2010-01-02T00:00:00Z,2022-04-28T21:30:00Z,2,2010-01-02T00:00:00Z,2022-04-28T21:30:00Z,2,2010-01-02T00:00:00Z,2013-03-01T22:20:00Z,2,2010-01-02T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX250,839.9,America/Los_Angeles,SC08,SDGE,863,OTYSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.92783,San Diego,CA,SGX,CA050,28793,139,Otay,US,False,32.72022,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,,,,6.1,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,1893,America/Los_Angeles,SC08,SDGE,1897,BLCSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.82758,San Diego,CA,SGX,CA050,28794,139,Black Canyon,US,False,33.09856,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-08-10T00:00:00Z,2013-03-14T19:10:00Z,6.1,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,,2019-10-16T22:53:00Z,2022-04-28T21:30:00Z,6.1,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-10T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-10T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,
SDGE,SGX250,1568.2,America/Los_Angeles,SC08,SDGE,1577,WALSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.79952,San Diego,CA,SGX,CA050,28795,139,West Alpine,US,False,32.83010,2010-08-25T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-08-25T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-25T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-08-25T00:00:00Z,2019-10-25T21:50:00Z,6.1,2010-08-25T00:00:00Z,2022-04-28T21:30:00Z,,2019-10-25T22:23:00Z,2022-04-28T21:30:00Z,6.1,2010-08-25T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-25T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-25T00:00:00Z,2013-03-01T22:20:00Z,2,2010-08-25T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX258,3654.9,America/Los_Angeles,SC11,SDGE,3404,BVDSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.28888,San Diego,CA,SGX,CA058,28901,139,Boulevard West,US,False,32.66213,2010-08-30T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-08-30T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-30T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-08-30T00:00:00Z,2013-03-01T22:20:00Z,6.1,2010-08-30T00:00:00Z,2022-04-28T21:30:00Z,,2019-10-24T22:33:00Z,2022-04-28T21:30:00Z,6.1,2010-08-30T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-30T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-30T00:00:00Z,2013-03-01T22:20:00Z,2,2010-08-30T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX258,3028.2,America/Los_Angeles,SC11,SDGE,3028,YSASD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.67168,San Diego,CA,SGX,CA058,28902,139,Santa Ysabel North,US,False,33.11317,2010-08-30T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-08-30T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-30T00:00:00Z,2022-04-28T21:30:00Z,6.1,2010-08-30T00:00:00Z,2013-03-01T22:20:00Z,6.1,2010-08-30T00:00:00Z,2022-04-28T21:30:00Z,,2020-05-05T22:54:00Z,2022-04-28T21:30:00Z,6.1,2010-08-30T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-30T00:00:00Z,2022-04-28T21:30:00Z,2,2010-08-30T00:00:00Z,2013-03-01T22:20:00Z,2,2010-08-30T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX250,652.9,America/Los_Angeles,SC08,SDGE,657,AVOSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.25465,San Diego,CA,SGX,CA050,31034,139,Avocado,US,False,33.39255,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-13T00:00:00Z,2013-03-14T19:10:00Z,6.1,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,,2019-10-10T21:53:00Z,2022-04-28T21:30:00Z,6.1,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-13T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,
SDGE,SGX258,3264.4,America/Los_Angeles,SC11,SDGE,3253,BMSSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.48866,San Diego,CA,SGX,CA058,31035,139,Buckman Springs,US,False,32.76188,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-13T00:00:00Z,2013-03-14T19:10:00Z,6.1,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-13T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,
SDGE,SGX250,1187.7,America/Los_Angeles,SC11,SDGE,1207,BRJSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.68458,San Diego,CA,SGX,CA050,31036,139,Barrett Junction,US,False,32.60177,2011-01-24T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-01-24T00:00:00Z,2022-04-28T21:30:00Z,2,2011-01-24T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-01-24T00:00:00Z,2020-04-28T15:00:00Z,6.1,2011-01-24T00:00:00Z,2022-04-28T21:30:00Z,,2020-04-28T18:05:00Z,2022-04-28T21:30:00Z,6.1,2011-01-24T00:00:00Z,2022-04-28T21:30:00Z,2,2011-01-24T00:00:00Z,2022-04-28T21:30:00Z,2,2011-01-24T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,
SDGE,SGX250,2529.5,America/Los_Angeles,SC08,SDGE,2513,CCRSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.912993,San Diego,CA,SGX,CA050,31037,139,Cuca Ranch,US,False,33.301305,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-13T00:00:00Z,2013-03-14T19:10:00Z,6.1,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-13T00:00:00Z,2013-03-01T22:20:00Z,2,2011-07-13T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX250,1443.6,America/Los_Angeles,SC08,SDGE,1449,DZRSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.75807,San Diego,CA,SGX,CA050,31038,139,Dulzura,US,False,32.61490,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-13T00:00:00Z,2013-03-14T19:10:00Z,6.1,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-13T00:00:00Z,2013-03-01T22:20:00Z,2,2011-07-13T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX258,3881.2,America/Los_Angeles,SC11,SDGE,3903,GTYSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.57427,San Diego,CA,SGX,CA058,31039,139,Guatay,US,False,32.85524,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-13T00:00:00Z,2013-03-14T19:10:00Z,6.1,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-13T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-13T00:00:00Z,2013-03-01T22:20:00Z,2,2011-07-13T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX258,4012.5,America/Los_Angeles,SC11,SDGE,4012,LPTSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.40482,San Diego,CA,SGX,CA058,31040,139,La Posta,US,False,32.71158,2011-07-13T00:00:00Z,2022-04-28T21:20:00Z,6.1,2011-07-13T00:00:00Z,2022-04-28T21:20:00Z,2,2011-07-13T00:00:00Z,2022-04-28T21:20:00Z,,,,6.1,2011-07-13T00:00:00Z,2022-04-28T21:20:00Z,,2019-10-11T17:13:00Z,2022-04-28T21:20:00Z,6.1,2011-07-13T00:00:00Z,2022-04-28T21:20:00Z,2,2011-07-13T00:00:00Z,2022-04-28T21:20:00Z,,,,,,,,,,,,,,,
SDGE,SGX258,2867.5,America/Los_Angeles,SC11,SDGE,2859,CMCSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.49688,San Diego,CA,SGX,CA058,31071,139,Cameron Corners,US,False,32.64739,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2013-03-01T22:20:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2013-03-01T22:20:00Z,2,2011-07-16T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX258,4852.4,America/Los_Angeles,SC11,SDGE,4868,HRPSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.56062,San Diego,CA,SGX,CA058,31072,139,Harrison Park,US,False,33.03958,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2013-03-14T19:10:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,,2019-10-10T17:03:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2013-03-01T22:20:00Z,2,2011-07-16T00:00:00Z,2013-03-04T19:40:00Z,,,,,,,,,
SDGE,SGX258,4799.9,America/Los_Angeles,SC11,SDGE,4800,LCMSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.59517,San Diego,CA,SGX,CA058,31073,139,Lake Cuyamaca,US,False,32.99738,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2013-03-14T18:40:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,
SDGE,SGX258,4773.6,America/Los_Angeles,SC11,SDGE,4740,LFRSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.528,San Diego,CA,SGX,CA058,31074,139,Lucky Five Ranch,US,False,32.9331,2011-07-20T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-20T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-20T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-20T00:00:00Z,2013-03-14T19:10:00Z,6.1,2011-07-20T00:00:00Z,2022-04-28T21:30:00Z,,2020-05-07T18:43:00Z,2022-04-28T21:30:00Z,6.1,2011-07-20T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-20T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-20T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,
SDGE,SGX250,1837.3,America/Los_Angeles,SC08,SDGE,1813,NHGSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.96190,San Diego,CA,SGX,CA050,31075,139,Nate Harrison Grade,US,False,33.32223,2011-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2011-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-01-01T00:00:00Z,2013-03-14T09:30:00Z,6.1,2011-01-01T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2011-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2011-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2011-01-01T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,
SDGE,SGX250,3336.6,America/Los_Angeles,SC08,SDGE,3361,OTMSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.84342,San Diego,CA,SGX,CA050,31076,139,Otay Mountain,US,False,32.59926,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2013-03-14T19:10:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,
SDGE,SGX258,2897,America/Los_Angeles,SC11,SDGE,2887,STTSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.42356,San Diego,CA,SGX,CA058,31077,139,Shockey Truck Trail,US,False,32.63393,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2013-03-01T22:20:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,,2020-04-27T21:13:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2013-03-01T22:20:00Z,2,2011-07-16T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX250,2221.1,America/Los_Angeles,SC11,SDGE,2236,SVLSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.70239,San Diego,CA,SGX,CA050,31078,139,Skye Valley,US,False,32.72077,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2013-03-01T22:20:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,,2019-10-25T20:53:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2013-03-01T22:20:00Z,2,2011-07-16T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
